                                                                                                             
{'loss': '0.1157', 'grad_norm': '0.2457', 'learning_rate': '0.000111', 'epoch': '1.336'}
{'loss': '0.1071', 'grad_norm': '0.2191', 'learning_rate': '0.0001106', 'epoch': '1.341'}
{'loss': '0.109', 'grad_norm': '0.161', 'learning_rate': '0.0001103', 'epoch': '1.346'}
{'loss': '0.101', 'grad_norm': '0.3177', 'learning_rate': '0.0001099', 'epoch': '1.351'}
{'loss': '0.1002', 'grad_norm': '0.1587', 'learning_rate': '0.0001096', 'epoch': '1.357'}
{'loss': '0.1181', 'grad_norm': '0.2489', 'learning_rate': '0.0001092', 'epoch': '1.362'}
{'loss': '0.1027', 'grad_norm': '0.1551', 'learning_rate': '0.0001089', 'epoch': '1.367'}
{'loss': '0.09704', 'grad_norm': '0.2103', 'learning_rate': '0.0001086', 'epoch': '1.372'}
{'loss': '0.09413', 'grad_norm': '0.1138', 'learning_rate': '0.0001082', 'epoch': '1.377'}
{'loss': '0.1136', 'grad_norm': '0.1842', 'learning_rate': '0.0001079', 'epoch': '1.382'}
{'loss': '0.1158', 'grad_norm': '0.1675', 'learning_rate': '0.0001075', 'epoch': '1.387'}
{'loss': '0.1232', 'grad_norm': '0.1257', 'learning_rate': '0.0001072', 'epoch': '1.393'}
{'loss': '0.1204', 'grad_norm': '0.1826', 'learning_rate': '0.0001069', 'epoch': '1.398'}
{'loss': '0.1092', 'grad_norm': '0.3861', 'learning_rate': '0.0001065', 'epoch': '1.403'}
{'loss': '0.1271', 'grad_norm': '0.2256', 'learning_rate': '0.0001062', 'epoch': '1.408'}
{'loss': '0.1104', 'grad_norm': '0.2393', 'learning_rate': '0.0001058', 'epoch': '1.413'}
{'loss': '0.1152', 'grad_norm': '0.1799', 'learning_rate': '0.0001055', 'epoch': '1.418'}
{'loss': '0.1002', 'grad_norm': '0.2797', 'learning_rate': '0.0001051', 'epoch': '1.423'}
{'loss': '0.08694', 'grad_norm': '0.6208', 'learning_rate': '0.0001048', 'epoch': '1.429'}
{'loss': '0.09844', 'grad_norm': '0.1316', 'learning_rate': '0.0001045', 'epoch': '1.434'}
{'loss': '0.117', 'grad_norm': '0.1763', 'learning_rate': '0.0001041', 'epoch': '1.439'}
{'loss': '0.1108', 'grad_norm': '0.1995', 'learning_rate': '0.0001038', 'epoch': '1.444'}
{'loss': '0.09846', 'grad_norm': '0.1349', 'learning_rate': '0.0001034', 'epoch': '1.449'}
{'loss': '0.1144', 'grad_norm': '0.2525', 'learning_rate': '0.0001031', 'epoch': '1.454'}
{'loss': '0.106', 'grad_norm': '0.2199', 'learning_rate': '0.0001027', 'epoch': '1.459'}
{'loss': '0.1037', 'grad_norm': '0.2198', 'learning_rate': '0.0001024', 'epoch': '1.465'}
{'loss': '0.1177', 'grad_norm': '0.244', 'learning_rate': '0.0001021', 'epoch': '1.47'}
{'loss': '0.1228', 'grad_norm': '0.1652', 'learning_rate': '0.0001017', 'epoch': '1.475'}
{'loss': '0.1126', 'grad_norm': '0.2667', 'learning_rate': '0.0001014', 'epoch': '1.48'}
{'loss': '0.1277', 'grad_norm': '0.2559', 'learning_rate': '0.000101', 'epoch': '1.485'}
{'loss': '0.108', 'grad_norm': '0.1554', 'learning_rate': '0.0001007', 'epoch': '1.49'}
{'loss': '0.1023', 'grad_norm': '0.1547', 'learning_rate': '0.0001003', 'epoch': '1.495'}
{'loss': '0.09656', 'grad_norm': '0.1023', 'learning_rate': '0.0001', 'epoch': '1.501'}
{'loss': '0.101', 'grad_norm': '0.1233', 'learning_rate': '9.966e-05', 'epoch': '1.506'}
{'loss': '0.1059', 'grad_norm': '0.1631', 'learning_rate': '9.931e-05', 'epoch': '1.511'}
{'loss': '0.121', 'grad_norm': '0.1955', 'learning_rate': '9.897e-05', 'epoch': '1.516'}
{'loss': '0.1112', 'grad_norm': '0.1999', 'learning_rate': '9.863e-05', 'epoch': '1.521'}
{'loss': '0.101', 'grad_norm': '0.344', 'learning_rate': '9.829e-05', 'epoch': '1.526'}
{'loss': '0.1178', 'grad_norm': '0.3886', 'learning_rate': '9.794e-05', 'epoch': '1.531'}
{'loss': '0.09502', 'grad_norm': '0.2825', 'learning_rate': '9.76e-05', 'epoch': '1.536'}
{'loss': '0.1066', 'grad_norm': '0.1716', 'learning_rate': '9.726e-05', 'epoch': '1.542'}
{'loss': '0.1058', 'grad_norm': '0.3007', 'learning_rate': '9.692e-05', 'epoch': '1.547'}
{'loss': '0.1122', 'grad_norm': '0.07217', 'learning_rate': '9.657e-05', 'epoch': '1.552'}
{'loss': '0.1068', 'grad_norm': '0.2934', 'learning_rate': '9.623e-05', 'epoch': '1.557'}
{'loss': '0.1048', 'grad_norm': '0.218', 'learning_rate': '9.589e-05', 'epoch': '1.562'}
{'loss': '0.112', 'grad_norm': '0.1175', 'learning_rate': '9.555e-05', 'epoch': '1.567'}
{'loss': '0.1077', 'grad_norm': '0.1487', 'learning_rate': '9.52e-05', 'epoch': '1.572'}
{'loss': '0.1098', 'grad_norm': '0.2676', 'learning_rate': '9.486e-05', 'epoch': '1.578'}
{'loss': '0.1156', 'grad_norm': '0.2004', 'learning_rate': '9.452e-05', 'epoch': '1.583'}
{'loss': '0.105', 'grad_norm': '0.3784', 'learning_rate': '9.418e-05', 'epoch': '1.588'}
{'loss': '0.1062', 'grad_norm': '0.1272', 'learning_rate': '9.383e-05', 'epoch': '1.593'}
{'loss': '0.1029', 'grad_norm': '0.1905', 'learning_rate': '9.349e-05', 'epoch': '1.598'}
{'loss': '0.1043', 'grad_norm': '0.1493', 'learning_rate': '9.315e-05', 'epoch': '1.603'}
{'loss': '0.1149', 'grad_norm': '0.2068', 'learning_rate': '9.281e-05', 'epoch': '1.608'}
{'loss': '0.1328', 'grad_norm': '0.147', 'learning_rate': '9.246e-05', 'epoch': '1.614'}
{'loss': '0.1052', 'grad_norm': '0.207', 'learning_rate': '9.212e-05', 'epoch': '1.619'}
{'loss': '0.1004', 'grad_norm': '0.1581', 'learning_rate': '9.178e-05', 'epoch': '1.624'}
{'loss': '0.108', 'grad_norm': '0.1794', 'learning_rate': '9.144e-05', 'epoch': '1.629'}
{'loss': '0.1087', 'grad_norm': '0.1967', 'learning_rate': '9.109e-05', 'epoch': '1.634'}
{'loss': '0.1065', 'grad_norm': '0.1389', 'learning_rate': '9.075e-05', 'epoch': '1.639'}
{'loss': '0.09938', 'grad_norm': '0.2497', 'learning_rate': '9.041e-05', 'epoch': '1.644'}
{'loss': '0.1036', 'grad_norm': '0.1112', 'learning_rate': '9.007e-05', 'epoch': '1.65'}
{'loss': '0.1074', 'grad_norm': '0.1638', 'learning_rate': '8.972e-05', 'epoch': '1.655'}
{'loss': '0.1199', 'grad_norm': '0.2437', 'learning_rate': '8.938e-05', 'epoch': '1.66'}
{'loss': '0.0993', 'grad_norm': '0.215', 'learning_rate': '8.904e-05', 'epoch': '1.665'}
{'loss': '0.1098', 'grad_norm': '0.191', 'learning_rate': '8.869e-05', 'epoch': '1.67'}
{'loss': '0.1041', 'grad_norm': '0.1496', 'learning_rate': '8.835e-05', 'epoch': '1.675'}
{'loss': '0.1129', 'grad_norm': '0.1685', 'learning_rate': '8.801e-05', 'epoch': '1.68'}
{'loss': '0.105', 'grad_norm': '0.1994', 'learning_rate': '8.767e-05', 'epoch': '1.686'}
{'loss': '0.09177', 'grad_norm': '0.1927', 'learning_rate': '8.732e-05', 'epoch': '1.691'}
{'loss': '0.1271', 'grad_norm': '0.2361', 'learning_rate': '8.698e-05', 'epoch': '1.696'}
{'loss': '0.106', 'grad_norm': '0.3057', 'learning_rate': '8.664e-05', 'epoch': '1.701'}
{'loss': '0.09799', 'grad_norm': '0.4038', 'learning_rate': '8.63e-05', 'epoch': '1.706'}
{'loss': '0.1267', 'grad_norm': '0.2169', 'learning_rate': '8.595e-05', 'epoch': '1.711'}
{'loss': '0.115', 'grad_norm': '0.2161', 'learning_rate': '8.561e-05', 'epoch': '1.716'}
{'loss': '0.1104', 'grad_norm': '0.2039', 'learning_rate': '8.527e-05', 'epoch': '1.721'}
{'loss': '0.1047', 'grad_norm': '0.1683', 'learning_rate': '8.493e-05', 'epoch': '1.727'}
{'loss': '0.1017', 'grad_norm': '0.2086', 'learning_rate': '8.458e-05', 'epoch': '1.732'}
{'loss': '0.1073', 'grad_norm': '0.1419', 'learning_rate': '8.424e-05', 'epoch': '1.737'}
{'loss': '0.09611', 'grad_norm': '0.2293', 'learning_rate': '8.39e-05', 'epoch': '1.742'}
{'loss': '0.1037', 'grad_norm': '0.1651', 'learning_rate': '8.356e-05', 'epoch': '1.747'}
{'loss': '0.1232', 'grad_norm': '0.156', 'learning_rate': '8.321e-05', 'epoch': '1.752'}
{'loss': '0.1127', 'grad_norm': '0.2719', 'learning_rate': '8.287e-05', 'epoch': '1.757'}
{'loss': '0.1211', 'grad_norm': '0.2093', 'learning_rate': '8.253e-05', 'epoch': '1.763'}
{'loss': '0.1185', 'grad_norm': '0.17', 'learning_rate': '8.219e-05', 'epoch': '1.768'}
{'loss': '0.1119', 'grad_norm': '0.09529', 'learning_rate': '8.184e-05', 'epoch': '1.773'}
{'loss': '0.1062', 'grad_norm': '0.2334', 'learning_rate': '8.15e-05', 'epoch': '1.778'}
{'loss': '0.09379', 'grad_norm': '0.1883', 'learning_rate': '8.116e-05', 'epoch': '1.783'}
{'loss': '0.111', 'grad_norm': '0.1889', 'learning_rate': '8.082e-05', 'epoch': '1.788'}
{'loss': '0.08862', 'grad_norm': '0.09901', 'learning_rate': '8.047e-05', 'epoch': '1.793'}
{'loss': '0.1013', 'grad_norm': '0.2589', 'learning_rate': '8.013e-05', 'epoch': '1.799'}
{'loss': '0.109', 'grad_norm': '0.1834', 'learning_rate': '7.979e-05', 'epoch': '1.804'}
{'loss': '0.1074', 'grad_norm': '0.2143', 'learning_rate': '7.945e-05', 'epoch': '1.809'}
{'loss': '0.09761', 'grad_norm': '0.2671', 'learning_rate': '7.91e-05', 'epoch': '1.814'}
{'loss': '0.1133', 'grad_norm': '0.173', 'learning_rate': '7.876e-05', 'epoch': '1.819'}
{'loss': '0.1052', 'grad_norm': '0.1214', 'learning_rate': '7.842e-05', 'epoch': '1.824'}
{'loss': '0.1018', 'grad_norm': '0.1333', 'learning_rate': '7.807e-05', 'epoch': '1.829'}
{'loss': '0.1159', 'grad_norm': '0.1465', 'learning_rate': '7.773e-05', 'epoch': '1.835'}
{'loss': '0.09989', 'grad_norm': '0.1009', 'learning_rate': '7.739e-05', 'epoch': '1.84'}
{'loss': '0.104', 'grad_norm': '0.1864', 'learning_rate': '7.705e-05', 'epoch': '1.845'}
{'loss': '0.1019', 'grad_norm': '0.0982', 'learning_rate': '7.67e-05', 'epoch': '1.85'}
{'loss': '0.1127', 'grad_norm': '0.1966', 'learning_rate': '7.636e-05', 'epoch': '1.855'}
{'loss': '0.1196', 'grad_norm': '0.1906', 'learning_rate': '7.602e-05', 'epoch': '1.86'}
{'loss': '0.1036', 'grad_norm': '0.1515', 'learning_rate': '7.568e-05', 'epoch': '1.865'}
{'loss': '0.1019', 'grad_norm': '0.2187', 'learning_rate': '7.533e-05', 'epoch': '1.871'}
{'loss': '0.1142', 'grad_norm': '0.2098', 'learning_rate': '7.499e-05', 'epoch': '1.876'}
{'loss': '0.1072', 'grad_norm': '0.1713', 'learning_rate': '7.465e-05', 'epoch': '1.881'}
{'loss': '0.1157', 'grad_norm': '0.1585', 'learning_rate': '7.431e-05', 'epoch': '1.886'}
{'loss': '0.1126', 'grad_norm': '0.2145', 'learning_rate': '7.396e-05', 'epoch': '1.891'}
{'loss': '0.109', 'grad_norm': '0.1026', 'learning_rate': '7.362e-05', 'epoch': '1.896'}
{'loss': '0.09575', 'grad_norm': '0.169', 'learning_rate': '7.328e-05', 'epoch': '1.901'}
{'loss': '0.1029', 'grad_norm': '0.2024', 'learning_rate': '7.294e-05', 'epoch': '1.906'}
{'loss': '0.1021', 'grad_norm': '0.1435', 'learning_rate': '7.259e-05', 'epoch': '1.912'}
{'loss': '0.1003', 'grad_norm': '0.1757', 'learning_rate': '7.225e-05', 'epoch': '1.917'}
{'loss': '0.09387', 'grad_norm': '0.1305', 'learning_rate': '7.191e-05', 'epoch': '1.922'}
{'loss': '0.09662', 'grad_norm': '0.1431', 'learning_rate': '7.157e-05', 'epoch': '1.927'}
{'loss': '0.09189', 'grad_norm': '0.1404', 'learning_rate': '7.122e-05', 'epoch': '1.932'}
{'loss': '0.09993', 'grad_norm': '0.2493', 'learning_rate': '7.088e-05', 'epoch': '1.937'}
{'loss': '0.09562', 'grad_norm': '0.1672', 'learning_rate': '7.054e-05', 'epoch': '1.942'}
{'loss': '0.1081', 'grad_norm': '0.1791', 'learning_rate': '7.02e-05', 'epoch': '1.948'}
{'loss': '0.09878', 'grad_norm': '0.1213', 'learning_rate': '6.985e-05', 'epoch': '1.953'}
{'loss': '0.09293', 'grad_norm': '0.297', 'learning_rate': '6.951e-05', 'epoch': '1.958'}
{'loss': '0.1178', 'grad_norm': '0.1188', 'learning_rate': '6.917e-05', 'epoch': '1.963'}
{'loss': '0.1059', 'grad_norm': '0.1832', 'learning_rate': '6.882e-05', 'epoch': '1.968'}
{'loss': '0.1121', 'grad_norm': '0.3345', 'learning_rate': '6.848e-05', 'epoch': '1.973'}
{'loss': '0.1064', 'grad_norm': '0.1513', 'learning_rate': '6.814e-05', 'epoch': '1.978'}
{'loss': '0.1003', 'grad_norm': '0.1516', 'learning_rate': '6.78e-05', 'epoch': '1.984'}
{'loss': '0.1091', 'grad_norm': '0.1776', 'learning_rate': '6.745e-05', 'epoch': '1.989'}
{'loss': '0.1002', 'grad_norm': '0.1027', 'learning_rate': '6.711e-05', 'epoch': '1.994'}
{'loss': '0.1051', 'grad_norm': '0.1832', 'learning_rate': '6.677e-05', 'epoch': '1.999'}
{'eval_loss': '0.103', 'eval_runtime': '5.821', 'eval_samples_per_second': '152.5', 'eval_steps_per_second': '19.07', 'epoch': '2'}
{'loss': '0.09564', 'grad_norm': '0.08457', 'learning_rate': '6.643e-05', 'epoch': '2.004'}
{'loss': '0.117', 'grad_norm': '0.2022', 'learning_rate': '6.608e-05', 'epoch': '2.009'}
{'loss': '0.0963', 'grad_norm': '0.1768', 'learning_rate': '6.574e-05', 'epoch': '2.014'}
{'loss': '0.1221', 'grad_norm': '0.1246', 'learning_rate': '6.54e-05', 'epoch': '2.02'}
{'loss': '0.09879', 'grad_norm': '0.1291', 'learning_rate': '6.506e-05', 'epoch': '2.025'}
{'loss': '0.09883', 'grad_norm': '0.1555', 'learning_rate': '6.471e-05', 'epoch': '2.03'}
{'loss': '0.1021', 'grad_norm': '0.1092', 'learning_rate': '6.437e-05', 'epoch': '2.035'}
{'loss': '0.1053', 'grad_norm': '0.2087', 'learning_rate': '6.403e-05', 'epoch': '2.04'}
{'loss': '0.1055', 'grad_norm': '0.1579', 'learning_rate': '6.369e-05', 'epoch': '2.045'}
{'loss': '0.1138', 'grad_norm': '0.1215', 'learning_rate': '6.334e-05', 'epoch': '2.05'}
{'loss': '0.1106', 'grad_norm': '0.2044', 'learning_rate': '6.3e-05', 'epoch': '2.055'}
{'loss': '0.1194', 'grad_norm': '0.182', 'learning_rate': '6.266e-05', 'epoch': '2.061'}
{'loss': '0.1142', 'grad_norm': '0.1296', 'learning_rate': '6.232e-05', 'epoch': '2.066'}
{'loss': '0.108', 'grad_norm': '0.2151', 'learning_rate': '6.197e-05', 'epoch': '2.071'}
{'loss': '0.1137', 'grad_norm': '0.1606', 'learning_rate': '6.163e-05', 'epoch': '2.076'}
{'loss': '0.1027', 'grad_norm': '0.1426', 'learning_rate': '6.129e-05', 'epoch': '2.081'}
{'loss': '0.1144', 'grad_norm': '0.1446', 'learning_rate': '6.095e-05', 'epoch': '2.086'}
{'loss': '0.09251', 'grad_norm': '0.166', 'learning_rate': '6.06e-05', 'epoch': '2.091'}
{'loss': '0.1128', 'grad_norm': '0.1312', 'learning_rate': '6.026e-05', 'epoch': '2.097'}
{'loss': '0.1039', 'grad_norm': '0.2198', 'learning_rate': '5.992e-05', 'epoch': '2.102'}
{'loss': '0.09601', 'grad_norm': '0.262', 'learning_rate': '5.958e-05', 'epoch': '2.107'}
{'loss': '0.1152', 'grad_norm': '0.2466', 'learning_rate': '5.923e-05', 'epoch': '2.112'}
{'loss': '0.1114', 'grad_norm': '0.301', 'learning_rate': '5.889e-05', 'epoch': '2.117'}
{'loss': '0.1026', 'grad_norm': '0.1179', 'learning_rate': '5.855e-05', 'epoch': '2.122'}
{'loss': '0.1016', 'grad_norm': '0.1813', 'learning_rate': '5.82e-05', 'epoch': '2.127'}
{'loss': '0.09366', 'grad_norm': '0.2382', 'learning_rate': '5.786e-05', 'epoch': '2.133'}
{'loss': '0.1129', 'grad_norm': '0.2302', 'learning_rate': '5.752e-05', 'epoch': '2.138'}
{'loss': '0.09898', 'grad_norm': '0.1395', 'learning_rate': '5.718e-05', 'epoch': '2.143'}
{'loss': '0.1204', 'grad_norm': '0.1397', 'learning_rate': '5.683e-05', 'epoch': '2.148'}
{'loss': '0.1042', 'grad_norm': '0.1293', 'learning_rate': '5.649e-05', 'epoch': '2.153'}
{'loss': '0.1031', 'grad_norm': '0.1353', 'learning_rate': '5.615e-05', 'epoch': '2.158'}
{'loss': '0.1126', 'grad_norm': '0.1273', 'learning_rate': '5.581e-05', 'epoch': '2.163'}
{'loss': '0.1042', 'grad_norm': '0.1725', 'learning_rate': '5.546e-05', 'epoch': '2.169'}
{'loss': '0.1253', 'grad_norm': '0.1578', 'learning_rate': '5.512e-05', 'epoch': '2.174'}
{'loss': '0.1018', 'grad_norm': '0.1181', 'learning_rate': '5.478e-05', 'epoch': '2.179'}
{'loss': '0.09834', 'grad_norm': '0.1737', 'learning_rate': '5.444e-05', 'epoch': '2.184'}
{'loss': '0.09313', 'grad_norm': '0.1836', 'learning_rate': '5.409e-05', 'epoch': '2.189'}
{'loss': '0.09784', 'grad_norm': '0.1957', 'learning_rate': '5.375e-05', 'epoch': '2.194'}
{'loss': '0.09201', 'grad_norm': '0.1259', 'learning_rate': '5.341e-05', 'epoch': '2.199'}
{'loss': '0.1122', 'grad_norm': '0.1953', 'learning_rate': '5.307e-05', 'epoch': '2.205'}
{'loss': '0.1177', 'grad_norm': '0.1615', 'learning_rate': '5.272e-05', 'epoch': '2.21'}
{'loss': '0.1171', 'grad_norm': '0.242', 'learning_rate': '5.238e-05', 'epoch': '2.215'}
{'loss': '0.1136', 'grad_norm': '0.2181', 'learning_rate': '5.204e-05', 'epoch': '2.22'}
{'loss': '0.1011', 'grad_norm': '0.179', 'learning_rate': '5.17e-05', 'epoch': '2.225'}
{'loss': '0.1106', 'grad_norm': '0.1863', 'learning_rate': '5.135e-05', 'epoch': '2.23'}
{'loss': '0.09015', 'grad_norm': '0.1867', 'learning_rate': '5.101e-05', 'epoch': '2.235'}
{'loss': '0.1218', 'grad_norm': '0.2089', 'learning_rate': '5.067e-05', 'epoch': '2.24'}
{'loss': '0.1095', 'grad_norm': '0.1607', 'learning_rate': '5.033e-05', 'epoch': '2.246'}
{'loss': '0.1028', 'grad_norm': '0.1612', 'learning_rate': '4.998e-05', 'epoch': '2.251'}
{'loss': '0.1149', 'grad_norm': '0.1356', 'learning_rate': '4.964e-05', 'epoch': '2.256'}
{'loss': '0.1011', 'grad_norm': '0.1', 'learning_rate': '4.93e-05', 'epoch': '2.261'}
{'loss': '0.1083', 'grad_norm': '0.161', 'learning_rate': '4.896e-05', 'epoch': '2.266'}
{'loss': '0.09814', 'grad_norm': '0.1261', 'learning_rate': '4.861e-05', 'epoch': '2.271'}
{'loss': '0.1059', 'grad_norm': '0.1135', 'learning_rate': '4.827e-05', 'epoch': '2.276'}
{'loss': '0.102', 'grad_norm': '0.1668', 'learning_rate': '4.793e-05', 'epoch': '2.282'}
{'loss': '0.11', 'grad_norm': '0.1292', 'learning_rate': '4.758e-05', 'epoch': '2.287'}
{'loss': '0.106', 'grad_norm': '0.1244', 'learning_rate': '4.724e-05', 'epoch': '2.292'}
{'loss': '0.1076', 'grad_norm': '0.2035', 'learning_rate': '4.69e-05', 'epoch': '2.297'}
{'loss': '0.09247', 'grad_norm': '0.2268', 'learning_rate': '4.656e-05', 'epoch': '2.302'}
{'loss': '0.1034', 'grad_norm': '0.1454', 'learning_rate': '4.621e-05', 'epoch': '2.307'}
{'loss': '0.1025', 'grad_norm': '0.1283', 'learning_rate': '4.587e-05', 'epoch': '2.312'}
{'loss': '0.1135', 'grad_norm': '0.1779', 'learning_rate': '4.553e-05', 'epoch': '2.318'}
{'loss': '0.1052', 'grad_norm': '0.07925', 'learning_rate': '4.519e-05', 'epoch': '2.323'}
{'loss': '0.1034', 'grad_norm': '0.1941', 'learning_rate': '4.484e-05', 'epoch': '2.328'}
{'loss': '0.1102', 'grad_norm': '0.1987', 'learning_rate': '4.45e-05', 'epoch': '2.333'}
{'loss': '0.1069', 'grad_norm': '0.219', 'learning_rate': '4.416e-05', 'epoch': '2.338'}
{'loss': '0.1103', 'grad_norm': '0.2969', 'learning_rate': '4.382e-05', 'epoch': '2.343'}
{'loss': '0.09716', 'grad_norm': '0.1259', 'learning_rate': '4.347e-05', 'epoch': '2.348'}
{'loss': '0.1063', 'grad_norm': '0.1414', 'learning_rate': '4.313e-05', 'epoch': '2.354'}
{'loss': '0.1087', 'grad_norm': '0.2252', 'learning_rate': '4.279e-05', 'epoch': '2.359'}
{'loss': '0.1026', 'grad_norm': '0.1708', 'learning_rate': '4.245e-05', 'epoch': '2.364'}
{'loss': '0.1148', 'grad_norm': '0.1472', 'learning_rate': '4.21e-05', 'epoch': '2.369'}
{'loss': '0.1041', 'grad_norm': '0.178', 'learning_rate': '4.176e-05', 'epoch': '2.374'}
{'loss': '0.09975', 'grad_norm': '0.2387', 'learning_rate': '4.142e-05', 'epoch': '2.379'}
{'loss': '0.1163', 'grad_norm': '0.1419', 'learning_rate': '4.108e-05', 'epoch': '2.384'}
{'loss': '0.1073', 'grad_norm': '0.1524', 'learning_rate': '4.073e-05', 'epoch': '2.39'}
{'loss': '0.1249', 'grad_norm': '0.1721', 'learning_rate': '4.039e-05', 'epoch': '2.395'}
{'loss': '0.114', 'grad_norm': '0.1376', 'learning_rate': '4.005e-05', 'epoch': '2.4'}
{'loss': '0.1019', 'grad_norm': '0.1979', 'learning_rate': '3.971e-05', 'epoch': '2.405'}
{'loss': '0.105', 'grad_norm': '0.1755', 'learning_rate': '3.936e-05', 'epoch': '2.41'}
{'loss': '0.09495', 'grad_norm': '0.1928', 'learning_rate': '3.902e-05', 'epoch': '2.415'}
{'loss': '0.1055', 'grad_norm': '0.2018', 'learning_rate': '3.868e-05', 'epoch': '2.42'}
{'loss': '0.1005', 'grad_norm': '0.2401', 'learning_rate': '3.834e-05', 'epoch': '2.425'}
{'loss': '0.1012', 'grad_norm': '0.1282', 'learning_rate': '3.799e-05', 'epoch': '2.431'}
{'loss': '0.1057', 'grad_norm': '0.117', 'learning_rate': '3.765e-05', 'epoch': '2.436'}
{'loss': '0.1074', 'grad_norm': '0.2053', 'learning_rate': '3.731e-05', 'epoch': '2.441'}
{'loss': '0.1109', 'grad_norm': '0.1181', 'learning_rate': '3.696e-05', 'epoch': '2.446'}
{'loss': '0.09692', 'grad_norm': '0.1737', 'learning_rate': '3.662e-05', 'epoch': '2.451'}
{'loss': '0.101', 'grad_norm': '0.1955', 'learning_rate': '3.628e-05', 'epoch': '2.456'}
{'loss': '0.1186', 'grad_norm': '0.2338', 'learning_rate': '3.594e-05', 'epoch': '2.461'}
{'loss': '0.1172', 'grad_norm': '0.1232', 'learning_rate': '3.559e-05', 'epoch': '2.467'}
{'loss': '0.1032', 'grad_norm': '0.177', 'learning_rate': '3.525e-05', 'epoch': '2.472'}
{'loss': '0.1079', 'grad_norm': '0.1092', 'learning_rate': '3.491e-05', 'epoch': '2.477'}
{'loss': '0.101', 'grad_norm': '0.1928', 'learning_rate': '3.457e-05', 'epoch': '2.482'}
{'loss': '0.09691', 'grad_norm': '0.1259', 'learning_rate': '3.422e-05', 'epoch': '2.487'}
{'loss': '0.09159', 'grad_norm': '0.1286', 'learning_rate': '3.388e-05', 'epoch': '2.492'}
{'loss': '0.1063', 'grad_norm': '0.1188', 'learning_rate': '3.354e-05', 'epoch': '2.497'}
{'loss': '0.09313', 'grad_norm': '0.1049', 'learning_rate': '3.32e-05', 'epoch': '2.503'}
{'loss': '0.09797', 'grad_norm': '0.1195', 'learning_rate': '3.285e-05', 'epoch': '2.508'}
{'loss': '0.101', 'grad_norm': '0.104', 'learning_rate': '3.251e-05', 'epoch': '2.513'}
{'loss': '0.09509', 'grad_norm': '0.1458', 'learning_rate': '3.217e-05', 'epoch': '2.518'}
{'loss': '0.1078', 'grad_norm': '0.1543', 'learning_rate': '3.183e-05', 'epoch': '2.523'}
{'loss': '0.1067', 'grad_norm': '0.2008', 'learning_rate': '3.148e-05', 'epoch': '2.528'}
{'loss': '0.1006', 'grad_norm': '0.1308', 'learning_rate': '3.114e-05', 'epoch': '2.533'}
{'loss': '0.09783', 'grad_norm': '0.1047', 'learning_rate': '3.08e-05', 'epoch': '2.539'}
{'loss': '0.09822', 'grad_norm': '0.08849', 'learning_rate': '3.046e-05', 'epoch': '2.544'}
{'loss': '0.09933', 'grad_norm': '0.08221', 'learning_rate': '3.011e-05', 'epoch': '2.549'}
{'loss': '0.103', 'grad_norm': '0.1091', 'learning_rate': '2.977e-05', 'epoch': '2.554'}
{'loss': '0.1102', 'grad_norm': '0.102', 'learning_rate': '2.943e-05', 'epoch': '2.559'}
{'loss': '0.09993', 'grad_norm': '0.1631', 'learning_rate': '2.909e-05', 'epoch': '2.564'}
{'loss': '0.1001', 'grad_norm': '0.156', 'learning_rate': '2.874e-05', 'epoch': '2.569'}
{'loss': '0.09481', 'grad_norm': '0.2238', 'learning_rate': '2.84e-05', 'epoch': '2.575'}
{'loss': '0.1081', 'grad_norm': '0.1517', 'learning_rate': '2.806e-05', 'epoch': '2.58'}
{'loss': '0.09559', 'grad_norm': '0.09513', 'learning_rate': '2.771e-05', 'epoch': '2.585'}
{'loss': '0.1066', 'grad_norm': '0.1095', 'learning_rate': '2.737e-05', 'epoch': '2.59'}
{'loss': '0.1077', 'grad_norm': '0.1596', 'learning_rate': '2.703e-05', 'epoch': '2.595'}
{'loss': '0.1005', 'grad_norm': '0.1292', 'learning_rate': '2.669e-05', 'epoch': '2.6'}
{'loss': '0.09207', 'grad_norm': '0.1132', 'learning_rate': '2.634e-05', 'epoch': '2.605'}
{'loss': '0.1017', 'grad_norm': '0.1196', 'learning_rate': '2.6e-05', 'epoch': '2.61'}
{'loss': '0.1191', 'grad_norm': '0.1444', 'learning_rate': '2.566e-05', 'epoch': '2.616'}
{'loss': '0.1071', 'grad_norm': '0.09959', 'learning_rate': '2.532e-05', 'epoch': '2.621'}
{'loss': '0.1065', 'grad_norm': '0.1382', 'learning_rate': '2.497e-05', 'epoch': '2.626'}
{'loss': '0.09569', 'grad_norm': '0.1288', 'learning_rate': '2.463e-05', 'epoch': '2.631'}
{'loss': '0.09099', 'grad_norm': '0.1527', 'learning_rate': '2.429e-05', 'epoch': '2.636'}
{'loss': '0.1012', 'grad_norm': '0.1086', 'learning_rate': '2.395e-05', 'epoch': '2.641'}
{'loss': '0.1078', 'grad_norm': '0.1146', 'learning_rate': '2.36e-05', 'epoch': '2.646'}
{'loss': '0.1175', 'grad_norm': '0.168', 'learning_rate': '2.326e-05', 'epoch': '2.652'}
{'loss': '0.1065', 'grad_norm': '0.1272', 'learning_rate': '2.292e-05', 'epoch': '2.657'}
{'loss': '0.1044', 'grad_norm': '0.2094', 'learning_rate': '2.258e-05', 'epoch': '2.662'}
